Datetime (UTC),Country,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2021-12-22,Estonia,EE,589.51,655.11,25.12,20.67,entsoe.eu
2021-12-23,Estonia,EE,478.09,533.48,39.68,30.54,entsoe.eu
2021-12-24,Estonia,EE,460.83,517.57,41.2,29.03,entsoe.eu
2021-12-25,Estonia,EE,413.71,469.63,46.78,33.92,entsoe.eu
2021-12-26,Estonia,EE,567.43,629.99,29.04,22.77,entsoe.eu
2021-12-27,Estonia,EE,613.19,678.06,22.64,17.27,entsoe.eu
2021-12-28,Estonia,EE,505.26,562.67,36.8,28.02,entsoe.eu
2021-12-29,Estonia,EE,505.34,562.79,35.78,25.76,entsoe.eu
2021-12-30,Estonia,EE,365.36,414.7,52.7,36.31,entsoe.eu
2021-12-31,Estonia,EE,338.26,390.89,55.12,35.75,entsoe.eu
2022-01-01,Estonia,EE,337.79,389.72,58.39,40.2,entsoe.eu
2022-01-02,Estonia,EE,332.22,384.01,59.33,40.12,entsoe.eu
2022-01-03,Estonia,EE,425.92,480.79,49.95,33.18,entsoe.eu
2022-01-04,Estonia,EE,454.67,508.19,47.56,32.71,entsoe.eu
2022-01-05,Estonia,EE,472.64,530.59,43.28,30.28,entsoe.eu
2022-01-06,Estonia,EE,473.78,527.5,45.89,32.99,entsoe.eu
2022-01-07,Estonia,EE,589.83,649.45,35.36,27.22,entsoe.eu
2022-01-08,Estonia,EE,637.68,699.67,30.93,22.91,entsoe.eu
2022-01-09,Estonia,EE,610.53,672.54,33.27,22.87,entsoe.eu
2022-01-10,Estonia,EE,725.01,796.52,19.58,18.01,entsoe.eu
2022-01-11,Estonia,EE,561.74,616.46,38.03,27.18,entsoe.eu
2022-01-12,Estonia,EE,479.33,529.4,46.89,34.59,entsoe.eu
2022-01-13,Estonia,EE,342.38,387.42,60.73,45.0,entsoe.eu
2022-01-14,Estonia,EE,314.39,360.26,63.45,47.97,entsoe.eu
2022-01-15,Estonia,EE,346.48,392.74,58.68,43.06,entsoe.eu
2022-01-16,Estonia,EE,295.51,339.72,64.24,46.32,entsoe.eu
2022-01-17,Estonia,EE,327.46,373.14,62.34,46.78,entsoe.eu
2022-01-18,Estonia,EE,489.36,539.18,45.53,33.15,entsoe.eu
2022-01-19,Estonia,EE,383.57,429.61,57.26,42.0,entsoe.eu
2022-01-20,Estonia,EE,317.17,364.48,63.19,46.68,entsoe.eu
2022-01-21,Estonia,EE,320.93,366.0,61.87,47.46,entsoe.eu
2022-01-22,Estonia,EE,526.12,582.89,40.76,30.16,entsoe.eu
2022-01-23,Estonia,EE,436.75,486.31,51.04,36.23,entsoe.eu
2022-01-24,Estonia,EE,411.23,460.36,53.97,39.96,entsoe.eu
2022-01-25,Estonia,EE,506.45,560.3,43.51,30.72,entsoe.eu
2022-01-26,Estonia,EE,478.54,528.74,46.89,32.58,entsoe.eu
2022-01-27,Estonia,EE,452.94,506.99,47.78,31.53,entsoe.eu
2022-01-28,Estonia,EE,373.97,423.99,56.2,39.82,entsoe.eu
2022-01-29,Estonia,EE,335.7,383.32,61.82,44.9,entsoe.eu
2022-01-30,Estonia,EE,314.49,362.73,63.26,44.77,entsoe.eu
2022-01-31,Estonia,EE,525.34,580.01,41.69,30.07,entsoe.eu
2022-02-01,Estonia,EE,565.3,622.74,37.09,24.59,entsoe.eu
2022-02-02,Estonia,EE,589.43,650.21,33.99,22.9,entsoe.eu
2022-02-03,Estonia,EE,628.78,694.45,28.53,20.43,entsoe.eu
2022-02-04,Estonia,EE,398.49,447.75,55.21,41.48,entsoe.eu
2022-02-05,Estonia,EE,316.15,363.4,63.26,44.36,entsoe.eu
2022-02-06,Estonia,EE,281.12,327.21,66.27,46.65,entsoe.eu
2022-02-07,Estonia,EE,399.13,450.21,53.19,34.23,entsoe.eu
2022-02-08,Estonia,EE,368.59,417.25,56.36,37.6,entsoe.eu
2022-02-09,Estonia,EE,335.44,384.57,61.65,44.35,entsoe.eu
2022-02-10,Estonia,EE,335.0,382.24,60.84,45.03,entsoe.eu
2022-02-11,Estonia,EE,367.47,418.09,56.65,41.24,entsoe.eu
2022-02-12,Estonia,EE,274.74,322.13,66.68,48.53,entsoe.eu
2022-02-13,Estonia,EE,242.19,289.6,70.55,53.73,entsoe.eu
2022-02-14,Estonia,EE,389.19,442.57,55.31,42.26,entsoe.eu
2022-02-15,Estonia,EE,302.54,352.66,64.4,48.2,entsoe.eu
2022-02-16,Estonia,EE,297.48,346.7,64.02,47.37,entsoe.eu
2022-02-17,Estonia,EE,193.99,238.09,73.37,53.07,entsoe.eu
2022-02-18,Estonia,EE,226.47,272.07,71.31,52.64,entsoe.eu
2022-02-19,Estonia,EE,248.07,297.38,68.17,46.96,entsoe.eu
2022-02-20,Estonia,EE,260.92,313.24,66.48,44.0,entsoe.eu
2022-02-21,Estonia,EE,268.91,316.55,66.32,48.23,entsoe.eu
2022-02-22,Estonia,EE,393.12,447.83,54.28,40.32,entsoe.eu
2022-02-23,Estonia,EE,435.97,483.42,48.43,35.02,entsoe.eu
2022-02-24,Estonia,EE,211.58,255.68,74.07,57.51,entsoe.eu
2022-02-25,Estonia,EE,324.77,372.57,61.69,46.83,entsoe.eu
2022-02-26,Estonia,EE,335.45,386.7,60.8,43.52,entsoe.eu
2022-02-27,Estonia,EE,306.78,356.54,64.84,47.44,entsoe.eu
2022-02-28,Estonia,EE,366.13,417.26,58.59,43.0,entsoe.eu
2022-03-01,Estonia,EE,339.13,388.88,61.81,46.52,entsoe.eu
2022-03-02,Estonia,EE,453.99,506.07,50.16,35.73,entsoe.eu
2022-03-03,Estonia,EE,475.34,527.59,47.74,33.85,entsoe.eu
2022-03-04,Estonia,EE,513.83,569.88,43.5,31.41,entsoe.eu
2022-03-05,Estonia,EE,430.05,481.61,52.19,37.53,entsoe.eu
2022-03-06,Estonia,EE,369.84,419.08,57.86,40.77,entsoe.eu
2022-03-07,Estonia,EE,545.32,602.6,40.64,28.37,entsoe.eu
2022-03-08,Estonia,EE,566.7,624.66,37.88,25.96,entsoe.eu
2022-03-09,Estonia,EE,543.96,600.71,40.38,28.34,entsoe.eu
2022-03-10,Estonia,EE,438.0,487.32,52.26,38.89,entsoe.eu
2022-03-11,Estonia,EE,377.89,427.17,57.25,40.29,entsoe.eu
2022-03-12,Estonia,EE,379.84,431.18,56.4,36.13,entsoe.eu
2022-03-13,Estonia,EE,345.09,395.16,59.73,38.8,entsoe.eu
2022-03-14,Estonia,EE,484.11,537.2,47.12,32.13,entsoe.eu
2022-03-15,Estonia,EE,503.99,556.98,45.55,30.97,entsoe.eu
2022-03-16,Estonia,EE,455.77,507.83,49.82,34.13,entsoe.eu
2022-03-17,Estonia,EE,394.95,445.55,56.06,39.3,entsoe.eu
2022-03-18,Estonia,EE,378.06,428.89,58.37,42.09,entsoe.eu
2022-03-19,Estonia,EE,309.61,360.49,64.54,44.67,entsoe.eu
2022-03-20,Estonia,EE,248.19,297.41,70.53,49.23,entsoe.eu
2022-03-21,Estonia,EE,356.64,406.82,60.26,44.19,entsoe.eu; Electricity Maps Estimation
2022-03-22,Estonia,EE,426.25,477.64,53.43,37.13,entsoe.eu
2022-03-23,Estonia,EE,458.09,511.35,50.3,34.94,entsoe.eu
2022-03-24,Estonia,EE,408.4,460.99,54.54,38.26,entsoe.eu
2022-03-25,Estonia,EE,323.66,373.0,63.85,45.84,entsoe.eu
2022-03-26,Estonia,EE,175.45,220.83,78.53,60.57,entsoe.eu
2022-03-27,Estonia,EE,205.74,252.44,74.3,52.43,entsoe.eu
2022-03-28,Estonia,EE,190.8,235.13,76.12,53.9,entsoe.eu
2022-03-29,Estonia,EE,450.74,503.42,49.45,32.71,entsoe.eu
2022-03-30,Estonia,EE,438.71,492.96,50.43,34.74,entsoe.eu
2022-03-31,Estonia,EE,476.47,534.45,46.26,30.31,entsoe.eu
2022-04-01,Estonia,EE,539.94,603.71,42.02,31.41,entsoe.eu
2022-04-02,Estonia,EE,287.43,337.62,65.87,44.95,entsoe.eu
2022-04-03,Estonia,EE,270.66,321.03,67.07,43.91,entsoe.eu
2022-04-04,Estonia,EE,282.83,332.49,67.24,47.52,entsoe.eu
2022-04-05,Estonia,EE,321.0,371.62,64.18,48.24,entsoe.eu
2022-04-06,Estonia,EE,330.23,380.92,62.35,44.6,entsoe.eu
2022-04-07,Estonia,EE,275.52,327.16,66.6,44.89,entsoe.eu
2022-04-08,Estonia,EE,184.91,230.75,76.84,58.21,entsoe.eu
2022-04-09,Estonia,EE,158.03,203.61,79.03,57.16,entsoe.eu
2022-04-10,Estonia,EE,171.9,220.3,76.68,53.88,entsoe.eu
2022-04-11,Estonia,EE,332.07,384.61,61.87,41.92,entsoe.eu
2022-04-12,Estonia,EE,365.5,418.96,57.62,35.97,entsoe.eu
2022-04-13,Estonia,EE,357.91,411.49,58.18,35.8,entsoe.eu
2022-04-14,Estonia,EE,346.92,401.0,58.62,34.86,entsoe.eu
2022-04-15,Estonia,EE,181.82,232.49,75.64,47.09,entsoe.eu
2022-04-16,Estonia,EE,199.82,251.48,72.24,44.44,entsoe.eu
2022-04-17,Estonia,EE,233.46,284.87,67.3,41.3,entsoe.eu
2022-04-18,Estonia,EE,264.7,320.16,67.18,40.25,entsoe.eu
2022-04-19,Estonia,EE,266.78,317.32,66.81,41.4,entsoe.eu
2022-04-20,Estonia,EE,237.34,287.22,69.65,44.83,entsoe.eu
2022-04-21,Estonia,EE,182.0,230.26,75.43,46.77,entsoe.eu
2022-04-22,Estonia,EE,173.59,224.47,76.54,48.14,entsoe.eu
2022-04-23,Estonia,EE,155.63,201.98,77.18,46.69,entsoe.eu
2022-04-24,Estonia,EE,175.39,230.65,75.44,52.24,entsoe.eu
2022-04-25,Estonia,EE,532.08,592.08,41.58,27.69,entsoe.eu
2022-04-26,Estonia,EE,415.02,473.33,53.67,41.86,entsoe.eu
2022-04-27,Estonia,EE,518.8,591.63,43.57,36.72,entsoe.eu; Electricity Maps Estimation
2022-04-28,Estonia,EE,361.41,435.75,58.41,48.35,entsoe.eu; Electricity Maps Estimation
2022-04-29,Estonia,EE,315.54,390.71,62.88,52.6,entsoe.eu
2022-04-30,Estonia,EE,211.65,269.26,72.16,56.66,entsoe.eu
2022-05-01,Estonia,EE,239.82,301.57,68.84,54.4,entsoe.eu
2022-05-02,Estonia,EE,188.2,241.17,75.4,61.88,entsoe.eu
2022-05-03,Estonia,EE,224.86,283.14,71.84,58.99,entsoe.eu
2022-05-04,Estonia,EE,371.9,457.61,58.32,48.45,entsoe.eu
2022-05-05,Estonia,EE,270.99,337.09,67.75,51.63,entsoe.eu
2022-05-06,Estonia,EE,235.05,294.05,71.44,52.39,entsoe.eu
2022-05-07,Estonia,EE,198.3,258.92,75.96,57.06,entsoe.eu
2022-05-08,Estonia,EE,208.73,268.92,73.95,57.22,entsoe.eu
2022-05-09,Estonia,EE,343.41,418.24,61.56,52.47,entsoe.eu
2022-05-10,Estonia,EE,242.25,298.83,71.74,59.33,entsoe.eu
2022-05-11,Estonia,EE,293.4,355.69,66.19,53.45,entsoe.eu
2022-05-12,Estonia,EE,365.56,441.44,59.06,49.75,entsoe.eu
2022-05-13,Estonia,EE,309.93,378.22,65.03,53.68,entsoe.eu
2022-05-14,Estonia,EE,366.42,438.73,57.69,47.78,entsoe.eu
2022-05-15,Estonia,EE,231.78,292.49,73.51,59.63,entsoe.eu
2022-05-16,Estonia,EE,255.98,317.45,71.1,58.5,entsoe.eu
2022-05-17,Estonia,EE,384.08,465.22,58.64,50.13,entsoe.eu
2022-05-18,Estonia,EE,411.53,499.09,56.41,51.06,entsoe.eu
2022-05-19,Estonia,EE,479.69,573.63,48.53,44.04,entsoe.eu
2022-05-20,Estonia,EE,473.2,565.6,49.14,42.84,entsoe.eu
2022-05-21,Estonia,EE,316.69,387.29,64.49,52.88,entsoe.eu
2022-05-22,Estonia,EE,313.87,386.27,64.66,51.93,entsoe.eu
2022-05-23,Estonia,EE,495.02,593.86,46.76,43.88,entsoe.eu
2022-05-24,Estonia,EE,480.64,574.83,48.61,44.91,entsoe.eu
2022-05-25,Estonia,EE,384.74,469.06,58.37,49.9,entsoe.eu
2022-05-26,Estonia,EE,379.97,460.91,57.38,46.71,entsoe.eu
2022-05-27,Estonia,EE,427.04,518.19,53.28,44.93,entsoe.eu
2022-05-28,Estonia,EE,396.94,470.81,52.42,41.95,entsoe.eu
2022-05-29,Estonia,EE,324.97,400.39,63.12,49.89,entsoe.eu
2022-05-30,Estonia,EE,432.16,524.55,53.25,46.3,entsoe.eu
2022-05-31,Estonia,EE,263.59,328.67,69.42,55.64,entsoe.eu
2022-06-01,Estonia,EE,253.27,319.76,70.49,58.29,entsoe.eu; Electricity Maps Estimation
2022-06-02,Estonia,EE,278.06,348.36,68.17,57.85,entsoe.eu; Electricity Maps Estimation
2022-06-03,Estonia,EE,327.44,400.79,63.15,52.17,entsoe.eu
2022-06-04,Estonia,EE,273.53,337.69,67.84,53.7,entsoe.eu
2022-06-05,Estonia,EE,199.46,255.1,75.6,59.1,entsoe.eu
2022-06-06,Estonia,EE,393.21,475.85,56.77,48.56,entsoe.eu
2022-06-07,Estonia,EE,386.59,468.99,57.97,49.47,entsoe.eu
2022-06-08,Estonia,EE,435.84,524.21,52.87,44.72,entsoe.eu
2022-06-09,Estonia,EE,447.62,539.2,51.61,45.63,entsoe.eu
2022-06-10,Estonia,EE,346.89,423.96,61.41,47.55,entsoe.eu
2022-06-11,Estonia,EE,175.98,227.12,78.02,55.26,entsoe.eu
2022-06-12,Estonia,EE,167.2,217.16,79.01,55.16,entsoe.eu
2022-06-13,Estonia,EE,261.81,322.69,69.29,50.34,entsoe.eu
2022-06-14,Estonia,EE,250.13,307.43,70.2,48.29,entsoe.eu
2022-06-15,Estonia,EE,223.91,278.88,74.01,57.2,entsoe.eu
2022-06-16,Estonia,EE,205.77,258.64,75.94,57.23,entsoe.eu
2022-06-17,Estonia,EE,245.56,306.44,72.06,52.81,entsoe.eu
2022-06-18,Estonia,EE,156.45,203.78,80.68,53.96,entsoe.eu
2022-06-19,Estonia,EE,144.11,190.36,82.28,58.36,entsoe.eu
2022-06-20,Estonia,EE,332.18,404.13,63.06,47.18,entsoe.eu
2022-06-21,Estonia,EE,314.51,383.81,65.14,49.79,entsoe.eu
2022-06-22,Estonia,EE,308.59,380.32,66.26,50.07,entsoe.eu
2022-06-23,Estonia,EE,187.85,242.18,78.13,57.56,entsoe.eu
2022-06-24,Estonia,EE,185.27,240.36,78.23,54.67,entsoe.eu
2022-06-25,Estonia,EE,211.81,269.69,75.59,52.01,entsoe.eu
2022-06-26,Estonia,EE,205.75,264.08,76.31,53.68,entsoe.eu
2022-06-27,Estonia,EE,412.88,500.56,56.1,45.82,entsoe.eu; Electricity Maps Estimation
2022-06-28,Estonia,EE,362.79,442.8,61.02,48.72,entsoe.eu
2022-06-29,Estonia,EE,376.83,459.01,59.74,47.9,entsoe.eu
2022-06-30,Estonia,EE,380.87,463.19,59.39,47.78,entsoe.eu
2022-07-01,Estonia,EE,371.89,452.0,60.16,48.26,entsoe.eu
2022-07-02,Estonia,EE,194.79,250.5,77.58,54.67,entsoe.eu
2022-07-03,Estonia,EE,167.4,222.88,80.01,54.9,entsoe.eu
2022-07-04,Estonia,EE,368.95,448.27,60.39,47.14,entsoe.eu
2022-07-05,Estonia,EE,385.02,465.55,59.01,47.93,entsoe.eu
2022-07-06,Estonia,EE,409.44,493.7,56.42,44.72,entsoe.eu
2022-07-07,Estonia,EE,331.31,405.5,64.1,48.21,entsoe.eu
2022-07-08,Estonia,EE,296.65,364.61,67.4,47.72,entsoe.eu
2022-07-09,Estonia,EE,284.46,344.93,66.94,45.67,entsoe.eu
2022-07-10,Estonia,EE,359.42,432.38,60.12,46.32,entsoe.eu
2022-07-11,Estonia,EE,453.41,536.68,50.49,43.95,entsoe.eu
2022-07-12,Estonia,EE,426.22,508.68,54.02,46.25,entsoe.eu
2022-07-13,Estonia,EE,424.01,508.14,54.5,47.97,entsoe.eu
2022-07-14,Estonia,EE,407.35,489.76,56.17,48.41,entsoe.eu
2022-07-15,Estonia,EE,392.48,472.68,57.46,48.75,entsoe.eu
2022-07-16,Estonia,EE,362.21,445.65,60.14,52.8,entsoe.eu
2022-07-17,Estonia,EE,257.07,325.75,69.95,52.86,entsoe.eu
2022-07-18,Estonia,EE,237.53,308.75,73.98,54.62,entsoe.eu
2022-07-19,Estonia,EE,213.4,280.24,76.18,55.86,entsoe.eu
2022-07-20,Estonia,EE,178.84,241.06,79.75,59.78,entsoe.eu
2022-07-21,Estonia,EE,188.13,253.21,78.85,58.19,entsoe.eu
2022-07-22,Estonia,EE,167.2,229.08,80.75,59.53,entsoe.eu
2022-07-23,Estonia,EE,191.34,254.35,77.31,55.22,entsoe.eu
2022-07-24,Estonia,EE,185.64,250.75,78.4,53.78,entsoe.eu
2022-07-25,Estonia,EE,180.13,244.17,79.55,57.83,entsoe.eu
2022-07-26,Estonia,EE,119.41,172.7,85.53,63.1,entsoe.eu
2022-07-27,Estonia,EE,175.84,238.33,80.06,58.32,entsoe.eu
2022-07-28,Estonia,EE,175.28,238.22,80.23,57.32,entsoe.eu
2022-07-29,Estonia,EE,152.98,211.87,82.12,59.29,entsoe.eu
2022-07-30,Estonia,EE,144.29,202.02,82.69,57.66,entsoe.eu
2022-07-31,Estonia,EE,150.78,210.33,81.59,55.71,entsoe.eu
2022-08-01,Estonia,EE,191.71,255.81,77.17,53.12,entsoe.eu
2022-08-02,Estonia,EE,195.56,260.09,77.12,55.29,entsoe.eu
2022-08-03,Estonia,EE,184.85,247.25,78.44,58.61,entsoe.eu
2022-08-04,Estonia,EE,148.69,206.32,82.06,62.1,entsoe.eu
2022-08-05,Estonia,EE,132.03,186.59,83.54,62.15,entsoe.eu
2022-08-06,Estonia,EE,144.42,201.64,82.37,59.33,entsoe.eu
2022-08-07,Estonia,EE,148.87,207.54,81.99,61.93,entsoe.eu
2022-08-08,Estonia,EE,252.19,313.77,68.22,49.28,entsoe.eu
2022-08-09,Estonia,EE,206.82,273.5,75.96,55.29,entsoe.eu
2022-08-10,Estonia,EE,182.93,244.58,78.73,60.2,entsoe.eu
2022-08-11,Estonia,EE,179.99,241.62,79.07,62.41,entsoe.eu
2022-08-12,Estonia,EE,181.27,243.78,78.39,59.3,entsoe.eu
2022-08-13,Estonia,EE,190.48,256.52,77.27,57.61,entsoe.eu
2022-08-14,Estonia,EE,180.29,244.87,77.78,58.51,entsoe.eu
2022-08-15,Estonia,EE,222.63,282.58,71.86,55.45,entsoe.eu
2022-08-16,Estonia,EE,195.58,255.94,75.95,59.37,entsoe.eu
2022-08-17,Estonia,EE,200.46,258.21,74.71,57.35,entsoe.eu
2022-08-18,Estonia,EE,258.97,319.58,68.03,52.07,entsoe.eu
2022-08-19,Estonia,EE,236.2,299.32,72.38,57.39,entsoe.eu
2022-08-20,Estonia,EE,155.33,211.65,81.18,65.14,entsoe.eu
2022-08-21,Estonia,EE,195.63,254.51,77.23,60.74,entsoe.eu
2022-08-22,Estonia,EE,322.11,397.95,64.41,50.9,entsoe.eu
2022-08-23,Estonia,EE,385.53,471.13,58.32,49.03,entsoe.eu
2022-08-24,Estonia,EE,398.11,486.17,57.22,47.9,entsoe.eu
2022-08-25,Estonia,EE,392.67,479.52,57.66,46.7,entsoe.eu
2022-08-26,Estonia,EE,381.94,466.04,59.04,48.72,entsoe.eu
2022-08-27,Estonia,EE,304.7,380.25,66.74,53.18,entsoe.eu
2022-08-28,Estonia,EE,320.84,399.6,65.05,51.52,entsoe.eu
2022-08-29,Estonia,EE,318.42,395.23,65.43,52.2,entsoe.eu
2022-08-30,Estonia,EE,283.07,353.93,68.77,50.99,entsoe.eu
2022-08-31,Estonia,EE,288.29,360.31,68.44,51.55,entsoe.eu
2022-09-01,Estonia,EE,281.2,353.02,69.23,54.99,entsoe.eu
2022-09-02,Estonia,EE,278.46,351.57,69.37,52.26,entsoe.eu
2022-09-03,Estonia,EE,236.18,303.89,73.18,52.24,entsoe.eu
2022-09-04,Estonia,EE,254.86,325.93,71.41,50.48,entsoe.eu
2022-09-05,Estonia,EE,347.07,432.53,62.45,47.62,entsoe.eu
2022-09-06,Estonia,EE,323.43,404.78,64.93,50.26,entsoe.eu
2022-09-07,Estonia,EE,353.04,439.51,61.91,48.99,entsoe.eu
2022-09-08,Estonia,EE,365.89,454.46,60.46,47.84,entsoe.eu
2022-09-09,Estonia,EE,369.36,452.84,60.45,47.07,entsoe.eu
2022-09-10,Estonia,EE,337.88,422.76,63.51,47.96,entsoe.eu
2022-09-11,Estonia,EE,308.81,389.82,66.05,47.81,entsoe.eu
2022-09-12,Estonia,EE,366.39,455.62,60.33,45.31,entsoe.eu
2022-09-13,Estonia,EE,213.61,275.5,75.71,48.96,entsoe.eu
2022-09-14,Estonia,EE,202.3,262.01,76.9,50.6,entsoe.eu
2022-09-15,Estonia,EE,208.27,269.7,76.77,48.33,entsoe.eu
2022-09-16,Estonia,EE,291.03,362.3,67.96,44.74,entsoe.eu
2022-09-17,Estonia,EE,255.77,322.34,71.37,44.37,entsoe.eu
2022-09-18,Estonia,EE,253.61,321.28,71.31,44.94,entsoe.eu
2022-09-19,Estonia,EE,259.17,324.9,71.31,49.13,entsoe.eu
2022-09-20,Estonia,EE,301.02,372.99,66.9,47.81,entsoe.eu
2022-09-21,Estonia,EE,362.6,445.22,60.56,44.26,entsoe.eu
2022-09-22,Estonia,EE,355.99,438.16,61.44,46.57,entsoe.eu
2022-09-23,Estonia,EE,337.06,416.59,63.2,46.33,entsoe.eu
2022-09-24,Estonia,EE,347.58,428.94,62.33,45.72,entsoe.eu
2022-09-25,Estonia,EE,364.41,446.56,60.64,46.68,entsoe.eu
2022-09-26,Estonia,EE,323.8,399.11,64.72,44.8,entsoe.eu
2022-09-27,Estonia,EE,317.39,391.35,65.34,45.62,entsoe.eu
2022-09-28,Estonia,EE,340.25,417.57,62.92,44.29,entsoe.eu
2022-09-29,Estonia,EE,302.87,381.64,66.47,44.3,entsoe.eu
2022-09-30,Estonia,EE,306.82,389.19,66.5,45.04,entsoe.eu
2022-10-01,Estonia,EE,328.04,404.25,63.78,44.05,entsoe.eu
2022-10-02,Estonia,EE,387.21,462.95,56.16,40.05,entsoe.eu
2022-10-03,Estonia,EE,319.62,388.89,64.12,46.26,entsoe.eu
2022-10-04,Estonia,EE,324.74,393.17,63.16,43.64,entsoe.eu
2022-10-05,Estonia,EE,310.75,370.22,65.57,41.97,entsoe.eu
2022-10-06,Estonia,EE,256.36,303.7,71.31,48.26,entsoe.eu
2022-10-07,Estonia,EE,232.08,278.97,73.65,50.3,entsoe.eu
2022-10-08,Estonia,EE,233.02,281.4,73.4,48.03,entsoe.eu
2022-10-09,Estonia,EE,238.35,288.82,72.7,46.88,entsoe.eu
2022-10-10,Estonia,EE,299.57,348.7,66.92,45.46,entsoe.eu
2022-10-11,Estonia,EE,312.23,361.89,65.82,43.65,entsoe.eu
2022-10-12,Estonia,EE,383.04,440.24,58.39,42.25,entsoe.eu
2022-10-13,Estonia,EE,376.92,434.15,59.01,45.57,entsoe.eu
2022-10-14,Estonia,EE,400.41,460.33,56.33,41.28,entsoe.eu
2022-10-15,Estonia,EE,289.87,343.65,67.9,50.3,entsoe.eu
2022-10-16,Estonia,EE,287.87,339.57,67.93,51.18,entsoe.eu
2022-10-17,Estonia,EE,323.41,376.9,64.12,47.25,entsoe.eu
2022-10-18,Estonia,EE,372.1,432.64,58.97,40.57,entsoe.eu
2022-10-19,Estonia,EE,363.42,422.09,60.17,44.14,entsoe.eu
2022-10-20,Estonia,EE,394.42,454.1,56.71,38.61,entsoe.eu
2022-10-21,Estonia,EE,454.79,516.98,50.56,33.91,entsoe.eu
2022-10-22,Estonia,EE,321.29,377.19,64.41,46.03,entsoe.eu
2022-10-23,Estonia,EE,269.13,325.05,68.94,47.79,entsoe.eu
2022-10-24,Estonia,EE,531.1,591.37,41.17,29.68,entsoe.eu
2022-10-25,Estonia,EE,426.93,484.39,53.76,37.58,entsoe.eu
2022-10-26,Estonia,EE,465.52,523.65,48.37,33.12,entsoe.eu
2022-10-27,Estonia,EE,386.83,445.93,56.78,39.35,entsoe.eu
2022-10-28,Estonia,EE,314.02,369.7,64.49,44.77,entsoe.eu
2022-10-29,Estonia,EE,223.38,272.87,73.64,54.2,entsoe.eu
2022-10-30,Estonia,EE,264.12,315.2,69.52,51.02,entsoe.eu
2022-10-31,Estonia,EE,354.76,410.42,60.45,42.7,entsoe.eu
2022-11-01,Estonia,EE,565.56,628.48,40.03,27.33,entsoe.eu
2022-11-02,Estonia,EE,427.93,486.28,53.4,34.9,entsoe.eu
2022-11-03,Estonia,EE,407.04,464.98,55.06,36.28,entsoe.eu
2022-11-04,Estonia,EE,386.66,444.21,57.31,38.8,entsoe.eu
2022-11-05,Estonia,EE,280.51,333.3,68.43,48.0,entsoe.eu
2022-11-06,Estonia,EE,266.04,317.82,69.68,49.53,entsoe.eu
2022-11-07,Estonia,EE,454.14,512.71,50.58,37.6,entsoe.eu
2022-11-08,Estonia,EE,448.63,509.03,51.04,35.43,entsoe.eu
2022-11-09,Estonia,EE,417.49,475.5,54.4,38.39,entsoe.eu
2022-11-10,Estonia,EE,420.16,479.37,53.9,36.6,entsoe.eu
2022-11-11,Estonia,EE,307.15,357.66,65.86,49.11,entsoe.eu
2022-11-12,Estonia,EE,249.07,297.38,71.66,53.9,entsoe.eu
2022-11-13,Estonia,EE,332.51,389.38,62.32,42.08,entsoe.eu
2022-11-14,Estonia,EE,398.73,460.15,55.57,37.15,entsoe.eu
2022-11-15,Estonia,EE,373.09,431.16,58.26,41.12,entsoe.eu
2022-11-16,Estonia,EE,562.7,636.44,36.33,26.7,entsoe.eu
2022-11-17,Estonia,EE,566.73,635.88,35.36,28.18,entsoe.eu
2022-11-18,Estonia,EE,597.99,668.99,29.38,27.16,entsoe.eu
2022-11-19,Estonia,EE,544.72,613.61,40.83,30.42,entsoe.eu
2022-11-20,Estonia,EE,560.71,631.22,38.79,29.86,entsoe.eu
2022-11-21,Estonia,EE,526.9,596.58,40.02,31.08,entsoe.eu
2022-11-22,Estonia,EE,564.39,637.08,35.93,27.08,entsoe.eu
2022-11-23,Estonia,EE,578.85,649.79,35.99,25.8,entsoe.eu
2022-11-24,Estonia,EE,685.82,758.23,26.38,19.31,entsoe.eu
2022-11-25,Estonia,EE,785.34,859.81,15.7,13.98,entsoe.eu
2022-11-26,Estonia,EE,724.35,797.53,23.65,17.48,entsoe.eu
2022-11-27,Estonia,EE,701.03,773.18,26.01,18.79,entsoe.eu
2022-11-28,Estonia,EE,645.87,716.86,30.83,22.16,entsoe.eu
2022-11-29,Estonia,EE,631.24,702.13,31.62,22.95,entsoe.eu
2022-11-30,Estonia,EE,637.02,707.91,30.8,21.3,entsoe.eu
2022-12-01,Estonia,EE,641.01,709.86,31.16,22.02,entsoe.eu
2022-12-02,Estonia,EE,578.37,646.65,37.99,26.69,entsoe.eu
2022-12-03,Estonia,EE,544.44,616.06,40.06,27.24,entsoe.eu
2022-12-04,Estonia,EE,619.64,693.41,31.88,22.14,entsoe.eu
2022-12-05,Estonia,EE,573.19,640.16,38.7,28.12,entsoe.eu
2022-12-06,Estonia,EE,575.02,641.13,38.62,27.91,entsoe.eu
2022-12-07,Estonia,EE,663.18,733.55,29.93,22.33,entsoe.eu
2022-12-08,Estonia,EE,642.09,708.83,32.19,24.06,entsoe.eu
2022-12-09,Estonia,EE,656.53,724.58,30.75,23.16,entsoe.eu
2022-12-10,Estonia,EE,546.49,611.32,41.12,30.31,entsoe.eu
